k,algorithm,edge_group,split,dynamic_stage,value
50,gpt4,doi_collectionSpecie,0.8,3rd,0.3392857142857143
50,gpt4,doi_collectionSpecie,0.8,4th,0.35714285714285715
50,gpt4,doi_collectionSpecie,0.8,1st,0.34146341463414637
50,gpt4,doi_collectionSpecie,0.8,2nd,0.3372093023255814
50,gpt4,doi_collectionSpecie,0.8,3rd,0.3389830508474576
50,gpt4,doi_collectionSpecie,0.8,4th,0.2857142857142857
50,gpt4,doi_collectionSpecie,0.8,1st,0.34959349593495936
50,gpt4,doi_collectionSpecie,0.8,2nd,0.39759036144578314
50,gpt4,doi_collectionSpecie,0.8,3rd,0.40350877192982454
50,gpt4,doi_collectionSpecie,0.8,4th,0.46153846153846156
50,gpt4,doi_collectionSpecie,0.8,1st,0.3252032520325203
50,gpt4,doi_collectionSpecie,0.8,2nd,0.32941176470588235
50,gpt4,doi_collectionSpecie,0.8,3rd,0.3793103448275862
50,gpt4,doi_collectionSpecie,0.8,4th,0.4827586206896552
50,gpt4,doi_collectionSpecie,0.8,1st,0.35772357723577236
50,gpt4,doi_collectionSpecie,0.8,2nd,0.35714285714285715
50,gpt4,doi_collectionSpecie,0.8,3rd,0.43636363636363634
50,gpt4,doi_collectionSpecie,0.8,4th,0.38461538461538464
50,gpt4,doi_collectionSpecie,0.8,1st,0.3548387096774194
50,gpt4,doi_collectionSpecie,0.8,2nd,0.36470588235294116
50,gpt4,doi_collectionSpecie,0.8,3rd,0.3620689655172414
50,gpt4,doi_collectionSpecie,0.8,4th,0.41379310344827586
50,gpt4,doi_collectionSpecie,0.8,1st,0.35772357723577236
50,gpt4,doi_collectionSpecie,0.8,2nd,0.3218390804597701
50,gpt4,doi_collectionSpecie,0.8,3rd,0.2982456140350877
50,gpt4,doi_collectionSpecie,0.8,4th,0.35714285714285715
50,gpt4,doi_collectionSpecie,0.8,1st,0.3170731707317073
50,gpt4,doi_collectionSpecie,0.8,2nd,0.3372093023255814
50,gpt4,doi_collectionSpecie,0.8,3rd,0.3392857142857143
50,gpt4,doi_collectionSpecie,0.8,4th,0.32
50,gpt4,doi_collectionSpecie,0.8,1st,0.37398373983739835
50,gpt4,doi_collectionSpecie,0.8,2nd,0.313953488372093
50,gpt4,doi_collectionSpecie,0.8,3rd,0.2982456140350877
50,gpt4,doi_collectionSpecie,0.8,4th,0.2857142857142857
