doi,bioActivity,collectionSpecie,collectionSite,collectionType,molType,molecularMass,monoisotropicMass,cLogP,tpsa,numberOfLipinskiViolations,numberOfH_bondAcceptors,numberOfH_bondDonors,numberOfRotableBonds,molecularVolume,smile,name
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavonol,"302,2356873","302,0426636","1,682999969","131,3509979",0.0,7.0,5.0,1.0,"240,0839996",O=C2C1=C(O)C=C(O)C=C1OC(C3=CC=C(O)C(O)=C3)=C2O,Quercetin
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"302,2356873","302,0426636","1,682999969","131,3509979",0.0,7.0,5.0,1.0,"240,0839996",O=C2C1=C(O)C=C(O)C=C1OC(C3=CC=C(O)C(O)=C3)=C2O,Quercetin
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavonoid,"302,2356873","302,0426636","1,682999969","131,3509979",0.0,7.0,5.0,1.0,"240,0839996",O=C2C1=C(O)C=C(O)C=C1OC(C3=CC=C(O)C(O)=C3)=C2O,Quercetin
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"302,2356873","302,0426636","1,682999969","131,3509979",0.0,7.0,5.0,1.0,"240,0839996",O=C2C1=C(O)C=C(O)C=C1OC(C3=CC=C(O)C(O)=C3)=C2O,Quercetin
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavonol,"448,3768921","448,1005554","0,6439999938","190,2749939",2.0,11.0,7.0,3.0,"363,946991",OC4=CC(O)=C3C(C(O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)=C(OC3=C4)C2=CC(O)=C(C=C2)O)=O,"Quercitrin, 3-O-α-rhamnosylquercetin"
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"448,3768921","448,1005554","0,6439999938","190,2749939",2.0,11.0,7.0,3.0,"363,946991",OC4=CC(O)=C3C(C(O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)=C(OC3=C4)C2=CC(O)=C(C=C2)O)=O,"Quercitrin, 3-O-α-rhamnosylquercetin"
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"448,3768921","448,1005554","0,6439999938","190,2749939",2.0,11.0,7.0,3.0,"363,946991",OC4=CC(O)=C3C(C(O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)=C(OC3=C4)C2=CC(O)=C(C=C2)O)=O,"Quercitrin, 3-O-α-rhamnosylquercetin"
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavonoid,"448,3768921","448,1005554","0,6439999938","190,2749939",2.0,11.0,7.0,3.0,"363,946991",OC4=CC(O)=C3C(C(O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)=C(OC3=C4)C2=CC(O)=C(C=C2)O)=O,"Quercitrin, 3-O-α-rhamnosylquercetin"
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/AromaticAcid,"198,172699","198,0528259","1,203999996","75,99500275",0.0,5.0,2.0,3.0,"170,154007",OC(C1=CC(OC)=C(O)C(OC)=C1)=O,Syringic acid
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"198,172699","198,0528259","1,203999996","75,99500275",0.0,5.0,2.0,3.0,"170,154007",OC(C1=CC(OC)=C(O)C(OC)=C1)=O,Syringic acid
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/AromaticDerivative,"198,172699","198,0528259","1,203999996","75,99500275",0.0,5.0,2.0,3.0,"170,154007",OC(C1=CC(OC)=C(O)C(OC)=C1)=O,Syringic acid
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"198,172699","198,0528259","1,203999996","75,99500275",0.0,5.0,2.0,3.0,"170,154007",OC(C1=CC(OC)=C(O)C(OC)=C1)=O,Syringic acid
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/AromaticAcid,"212,199295","212,0684662","1,536000013","65,00099945",0.0,5.0,1.0,4.0,"187,6820068",O=C(O)C1=C(OC)C=C(OC)C=C1OC,"2,4,6-trimethoxybenzoic acid"
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"212,199295","212,0684662","1,536000013","65,00099945",0.0,5.0,1.0,4.0,"187,6820068",O=C(O)C1=C(OC)C=C(OC)C=C1OC,"2,4,6-trimethoxybenzoic acid"
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/AromaticDerivative,"212,199295","212,0684662","1,536000013","65,00099945",0.0,5.0,1.0,4.0,"187,6820068",O=C(O)C1=C(OC)C=C(OC)C=C1OC,"2,4,6-trimethoxybenzoic acid"
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"212,199295","212,0684662","1,536000013","65,00099945",0.0,5.0,1.0,4.0,"187,6820068",O=C(O)C1=C(OC)C=C(OC)C=C1OC,"2,4,6-trimethoxybenzoic acid"
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/AromaticDerivative,"126,1100006","126,0316925","0,5609999895","50,43899918",0.0,3.0,1.0,2.0,"109,4150009",OCC1=CC=C(C=O)O1,5-hydroxymethyl- 2-furancarboxaldehyde; 5-hydroxymethyl-2-furfuraldehyde
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"126,1100006","126,0316925","0,5609999895","50,43899918",0.0,3.0,1.0,2.0,"109,4150009",OCC1=CC=C(C=O)O1,5-hydroxymethyl- 2-furancarboxaldehyde; 5-hydroxymethyl-2-furfuraldehyde
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"126,1100006","126,0316925","0,5609999895","50,43899918",0.0,3.0,1.0,2.0,"109,4150009",OCC1=CC=C(C=O)O1,5-hydroxymethyl- 2-furancarboxaldehyde; 5-hydroxymethyl-2-furfuraldehyde
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Triterpenoid,"488,6990967","488,3501892","4,633999825","97,98300171",0.0,5.0,4.0,2.0,"487,4419861",O[C@H]5[C@@H](C[C@@](C([C@](C)5CO)CC[C@@]2(C1CC=C3[C@@](CC[C@](C3C[C@](C)(CC4)C)4[C@](O)=O)2C)C)1C)O,arjunolic acid
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"488,6990967","488,3501892","4,633999825","97,98300171",0.0,5.0,4.0,2.0,"487,4419861",O[C@H]5[C@@H](C[C@@](C([C@](C)5CO)CC[C@@]2(C1CC=C3[C@@](CC[C@](C3C[C@](C)(CC4)C)4[C@](O)=O)2C)C)1C)O,arjunolic acid
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Terpene,"488,6990967","488,3501892","4,633999825","97,98300171",0.0,5.0,4.0,2.0,"487,4419861",O[C@H]5[C@@H](C[C@@](C([C@](C)5CO)CC[C@@]2(C1CC=C3[C@@](CC[C@](C3C[C@](C)(CC4)C)4[C@](O)=O)2C)C)1C)O,arjunolic acid
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"488,6990967","488,3501892","4,633999825","97,98300171",0.0,5.0,4.0,2.0,"487,4419861",O[C@H]5[C@@H](C[C@@](C([C@](C)5CO)CC[C@@]2(C1CC=C3[C@@](CC[C@](C3C[C@](C)(CC4)C)4[C@](O)=O)2C)C)1C)O,arjunolic acid
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Triterpenoid,"480,6340942","480,3087158","1,358999968","138,4389954",1.0,7.0,6.0,5.0,"464,4779968",C[C@@]34[C@](C2=CC([C@]1([H])C[C@@H](O)[C@@H](O)C[C@@](C)1C2CC3)=O)(CC[C@@H]4[C@]([C@H](O)CCC(C)(C)O)(O)C)O,20-hydroxyecdysone; polypodine A
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"480,6340942","480,3087158","1,358999968","138,4389954",1.0,7.0,6.0,5.0,"464,4779968",C[C@@]34[C@](C2=CC([C@]1([H])C[C@@H](O)[C@@H](O)C[C@@](C)1C2CC3)=O)(CC[C@@H]4[C@]([C@H](O)CCC(C)(C)O)(O)C)O,20-hydroxyecdysone; polypodine A
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Terpene,"480,6340942","480,3087158","1,358999968","138,4389954",1.0,7.0,6.0,5.0,"464,4779968",C[C@@]34[C@](C2=CC([C@]1([H])C[C@@H](O)[C@@H](O)C[C@@](C)1C2CC3)=O)(CC[C@@H]4[C@]([C@H](O)CCC(C)(C)O)(O)C)O,20-hydroxyecdysone; polypodine A
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"480,6340942","480,3087158","1,358999968","138,4389954",1.0,7.0,6.0,5.0,"464,4779968",C[C@@]34[C@](C2=CC([C@]1([H])C[C@@H](O)[C@@H](O)C[C@@](C)1C2CC3)=O)(CC[C@@H]4[C@]([C@H](O)CCC(C)(C)O)(O)C)O,20-hydroxyecdysone; polypodine A
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Triterpenoid,"496,6335144","496,3036194","0,4149999917","158,6670074",1.0,8.0,7.0,5.0,"472,1719971",C[C@@]34[C@](C2=CC([C@]1(O)C[C@@H](O)[C@@H](O)C[C@@](C)1C2CC3)=O)(CC[C@@H]4[C@]([C@H](O)CCC(C)(C)O)(O)C)O,polypodine B
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"496,6335144","496,3036194","0,4149999917","158,6670074",1.0,8.0,7.0,5.0,"472,1719971",C[C@@]34[C@](C2=CC([C@]1(O)C[C@@H](O)[C@@H](O)C[C@@](C)1C2CC3)=O)(CC[C@@H]4[C@]([C@H](O)CCC(C)(C)O)(O)C)O,polypodine B
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"496,6335144","496,3036194","0,4149999917","158,6670074",1.0,8.0,7.0,5.0,"472,1719971",C[C@@]34[C@](C2=CC([C@]1(O)C[C@@H](O)[C@@H](O)C[C@@](C)1C2CC3)=O)(CC[C@@H]4[C@]([C@H](O)CCC(C)(C)O)(O)C)O,polypodine B
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Terpene,"496,6335144","496,3036194","0,4149999917","158,6670074",1.0,8.0,7.0,5.0,"472,1719971",C[C@@]34[C@](C2=CC([C@]1(O)C[C@@H](O)[C@@H](O)C[C@@](C)1C2CC3)=O)(CC[C@@H]4[C@]([C@H](O)CCC(C)(C)O)(O)C)O,polypodine B
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Triterpenoid,"462,6188049","462,2981262","2,119999886","118,2109985",0.0,6.0,5.0,5.0,"450,571991",C[C@]14C(C3=CC(C2C[C@@H](O)[C@@H](O)C[C@@](C)2C3CC4)=O)=CC[C@@H]1[C@](O)(C)[C@H](O)CCC(C)(O)C,stachysterone
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"462,6188049","462,2981262","2,119999886","118,2109985",0.0,6.0,5.0,5.0,"450,571991",C[C@]14C(C3=CC(C2C[C@@H](O)[C@@H](O)C[C@@](C)2C3CC4)=O)=CC[C@@H]1[C@](O)(C)[C@H](O)CCC(C)(O)C,stachysterone
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Terpene,"462,6188049","462,2981262","2,119999886","118,2109985",0.0,6.0,5.0,5.0,"450,571991",C[C@]14C(C3=CC(C2C[C@@H](O)[C@@H](O)C[C@@](C)2C3CC4)=O)=CC[C@@H]1[C@](O)(C)[C@H](O)CCC(C)(O)C,stachysterone
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"462,6188049","462,2981262","2,119999886","118,2109985",0.0,6.0,5.0,5.0,"450,571991",C[C@]14C(C3=CC(C2C[C@@H](O)[C@@H](O)C[C@@](C)2C3CC4)=O)=CC[C@@H]1[C@](O)(C)[C@H](O)CCC(C)(O)C,stachysterone
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Triterpenoid,"462,6188049","462,2981262","2,469000101","107,2170029",0.0,6.0,4.0,2.0,"446,5859985",C[C@@]34[C@](CC[C@@H]4[C@](O)(C)[C@H]5CCC(C)(C)O5)(O)C2=CC(C1C[C@@H](O)[C@@H](O)C[C@@](C)1C2CC3)=O,shidasterone
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"462,6188049","462,2981262","2,469000101","107,2170029",0.0,6.0,4.0,2.0,"446,5859985",C[C@@]34[C@](CC[C@@H]4[C@](O)(C)[C@H]5CCC(C)(C)O5)(O)C2=CC(C1C[C@@H](O)[C@@H](O)C[C@@](C)1C2CC3)=O,shidasterone
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"462,6188049","462,2981262","2,469000101","107,2170029",0.0,6.0,4.0,2.0,"446,5859985",C[C@@]34[C@](CC[C@@H]4[C@](O)(C)[C@H]5CCC(C)(C)O5)(O)C2=CC(C1C[C@@H](O)[C@@H](O)C[C@@](C)1C2CC3)=O,shidasterone
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Terpene,"462,6188049","462,2981262","2,469000101","107,2170029",0.0,6.0,4.0,2.0,"446,5859985",C[C@@]34[C@](CC[C@@H]4[C@](O)(C)[C@H]5CCC(C)(C)O5)(O)C2=CC(C1C[C@@H](O)[C@@H](O)C[C@@](C)1C2CC3)=O,shidasterone
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/AromaticAcid,"448,3338013","448,0641785","-0,06499999762","200,2579956",2.0,12.0,6.0,2.0,"345,6390076",O=C2C1=CC(O)=C(O)C(OC4=O)=C1C(C4=CC(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)=C3O)=C3O2,ellagic acid 4-O-α-L-rhamnopyranoside; eschweilenol C
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"448,3338013","448,0641785","-0,06499999762","200,2579956",2.0,12.0,6.0,2.0,"345,6390076",O=C2C1=CC(O)=C(O)C(OC4=O)=C1C(C4=CC(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)=C3O)=C3O2,ellagic acid 4-O-α-L-rhamnopyranoside; eschweilenol C
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/AromaticDerivative,"448,3338013","448,0641785","-0,06499999762","200,2579956",2.0,12.0,6.0,2.0,"345,6390076",O=C2C1=CC(O)=C(O)C(OC4=O)=C1C(C4=CC(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)=C3O)=C3O2,ellagic acid 4-O-α-L-rhamnopyranoside; eschweilenol C
10.1002/ps.1278,Insecticidal,Siphoneugena densiflora (Myrtaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"448,3338013","448,0641785","-0,06499999762","200,2579956",2.0,12.0,6.0,2.0,"345,6390076",O=C2C1=CC(O)=C(O)C(OC4=O)=C1C(C4=CC(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)=C3O)=C3O2,ellagic acid 4-O-α-L-rhamnopyranoside; eschweilenol C
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavone,"448,3768921","448,1005554","0,02899999917","201,2689972",2.0,11.0,8.0,3.0,"363,2210083",Oc1c(c(O)cc2c1c(=O)cc(o2)c1cc(O)c(cc1)O)[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,Isoorientin
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"448,3768921","448,1005554","0,02899999917","201,2689972",2.0,11.0,8.0,3.0,"363,2210083",Oc1c(c(O)cc2c1c(=O)cc(o2)c1cc(O)c(cc1)O)[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,Isoorientin
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavonoid,"448,3768921","448,1005554","0,02899999917","201,2689972",2.0,11.0,8.0,3.0,"363,2210083",Oc1c(c(O)cc2c1c(=O)cc(o2)c1cc(O)c(cc1)O)[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,Isoorientin
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"448,3768921","448,1005554","0,02899999917","201,2689972",2.0,11.0,8.0,3.0,"363,2210083",Oc1c(c(O)cc2c1c(=O)cc(o2)c1cc(O)c(cc1)O)[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,Isoorientin
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavone,"564,4921265","564,1478882","-1,674999952","250,9589996",3.0,14.0,10.0,4.0,"461,5119934",Oc1c(c2c(c(c1[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)c(=O)cc(o2)c1ccc(cc1)O)[C@H]1[C@H](O)[C@@H](O)[C@H](CO1)O,schaftoside
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"564,4921265","564,1478882","-1,674999952","250,9589996",3.0,14.0,10.0,4.0,"461,5119934",Oc1c(c2c(c(c1[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)c(=O)cc(o2)c1ccc(cc1)O)[C@H]1[C@H](O)[C@@H](O)[C@H](CO1)O,schaftoside
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavonoid,"564,4921265","564,1478882","-1,674999952","250,9589996",3.0,14.0,10.0,4.0,"461,5119934",Oc1c(c2c(c(c1[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)c(=O)cc(o2)c1ccc(cc1)O)[C@H]1[C@H](O)[C@@H](O)[C@H](CO1)O,schaftoside
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"564,4921265","564,1478882","-1,674999952","250,9589996",3.0,14.0,10.0,4.0,"461,5119934",Oc1c(c2c(c(c1[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)c(=O)cc(o2)c1ccc(cc1)O)[C@H]1[C@H](O)[C@@H](O)[C@H](CO1)O,schaftoside
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavone,"580,4915161","580,1428223","-2,164000034","271,1870117",3.0,15.0,11.0,4.0,"469,5299988",Oc1c(c2c(c(c1[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)c(=O)cc(o2)c1cc(O)c(cc1)O)[C@H]1[C@H](O)[C@@H](O)[C@H](CO1)O,carlinoside
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalCompound,"580,4915161","580,1428223","-2,164000034","271,1870117",3.0,15.0,11.0,4.0,"469,5299988",Oc1c(c2c(c(c1[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)c(=O)cc(o2)c1cc(O)c(cc1)O)[C@H]1[C@H](O)[C@@H](O)[C@H](CO1)O,carlinoside
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/Flavonoid,"580,4915161","580,1428223","-2,164000034","271,1870117",3.0,15.0,11.0,4.0,"469,5299988",Oc1c(c2c(c(c1[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)c(=O)cc(o2)c1cc(O)c(cc1)O)[C@H]1[C@H](O)[C@@H](O)[C@H](CO1)O,carlinoside
10.1002/ps.1278,Insecticidal,Vitex polygama (Verbenaceae),Pocos De Caldas/MG,Plant Isolated,http://nubbe.db/ChemicalSubstance,"580,4915161","580,1428223","-2,164000034","271,1870117",3.0,15.0,11.0,4.0,"469,5299988",Oc1c(c2c(c(c1[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)c(=O)cc(o2)c1cc(O)c(cc1)O)[C@H]1[C@H](O)[C@@H](O)[C@H](CO1)O,carlinoside
10.1016/0031-9422(95)00464-I,,,,,,,,,,,,,,,,
10.1590/S0103-50532005000800018,Antioxidant,Pothomorphe umbellata (Piperaceae),Araraquara/SP,Plant Isolated,http://nubbe.db/Sesquiterpenoid,"314,4617004","314,2245789","6,508999825","40,45600128",1.0,2.0,2.0,8.0,"332,598999",C/C(C)=C/CC/C(C)=C/CCC(C)(C1=CC(O)=C(O)C=C1)C=C,4-Nerolidilcatechol
10.1590/S0103-50532005000800018,Antioxidant,Pothomorphe umbellata (Piperaceae),Araraquara/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"314,4617004","314,2245789","6,508999825","40,45600128",1.0,2.0,2.0,8.0,"332,598999",C/C(C)=C/CC/C(C)=C/CCC(C)(C1=CC(O)=C(O)C=C1)C=C,4-Nerolidilcatechol
10.1590/S0103-50532005000800018,Antioxidant,Pothomorphe umbellata (Piperaceae),Araraquara/SP,Plant Isolated,http://nubbe.db/Terpene,"314,4617004","314,2245789","6,508999825","40,45600128",1.0,2.0,2.0,8.0,"332,598999",C/C(C)=C/CC/C(C)=C/CCC(C)(C1=CC(O)=C(O)C=C1)C=C,4-Nerolidilcatechol
10.1590/S0103-50532005000800018,Antioxidant,Pothomorphe umbellata (Piperaceae),Araraquara/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"314,4617004","314,2245789","6,508999825","40,45600128",1.0,2.0,2.0,8.0,"332,598999",C/C(C)=C/CC/C(C)=C/CCC(C)(C1=CC(O)=C(O)C=C1)C=C,4-Nerolidilcatechol
10.1016/0305-1978(94)90107-4,,,,,,,,,,,,,,,,
10.4067/S0717-97072009000300004,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Triterpenoid,"468,7540894","468,3967285","8,546999931","26,30500031",1.0,2.0,0.0,2.0,"497,2099915",C[C@]15[C@@](C(C)([C@H](CC5)OC(C)=O)C)([H])CC[C@]2(C)[C@@]([H])1CC[C@@]3(C2=CC[C@]4(C)[C@]([H])3CC(C)(CC4)C)C,Taraxerol acetate
10.4067/S0717-97072009000300004,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"468,7540894","468,3967285","8,546999931","26,30500031",1.0,2.0,0.0,2.0,"497,2099915",C[C@]15[C@@](C(C)([C@H](CC5)OC(C)=O)C)([H])CC[C@]2(C)[C@@]([H])1CC[C@@]3(C2=CC[C@]4(C)[C@]([H])3CC(C)(CC4)C)C,Taraxerol acetate
10.4067/S0717-97072009000300004,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"468,7540894","468,3967285","8,546999931","26,30500031",1.0,2.0,0.0,2.0,"497,2099915",C[C@]15[C@@](C(C)([C@H](CC5)OC(C)=O)C)([H])CC[C@]2(C)[C@@]([H])1CC[C@@]3(C2=CC[C@]4(C)[C@]([H])3CC(C)(CC4)C)C,Taraxerol acetate
10.4067/S0717-97072009000300004,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Terpene,"468,7540894","468,3967285","8,546999931","26,30500031",1.0,2.0,0.0,2.0,"497,2099915",C[C@]15[C@@](C(C)([C@H](CC5)OC(C)=O)C)([H])CC[C@]2(C)[C@@]([H])1CC[C@@]3(C2=CC[C@]4(C)[C@]([H])3CC(C)(CC4)C)C,Taraxerol acetate
10.1002/hlca.200790187,,,,,,,,,,,,,,,,
10.1016/0031-9422(92)80374-N,,,,,,,,,,,,,,,,
10.1590/S0103-50531999000300013,,,,,,,,,,,,,,,,
10.1016/S0031-9422(00)91467-5,,,,,,,,,,,,,,,,
